% time	cellId	IMSI	RNTI	frame	sframe	scPrdStartFr	scPrdStartSf	resPscch	sizeTb	pscchRbLen	pscchStartRb	hopping	hoppingInfo	psschRbLen	psschStartRb	iTrp	mcs	l1GroupDstId	dropped
12958	0	1	1	273	3	273	1	51	6	1	34	0	255	10	39	0	16	255	0
12959	0	1	1	273	4	273	1	51	6	1	6	0	255	10	39	0	16	255	0
12961	0	2	2	273	6	273	1	61	6	1	7	0	255	10	1	0	16	255	0
12962	0	2	2	273	7	273	1	61	6	1	35	0	255	10	1	0	16	255	0
12998	0	2	2	277	3	277	1	142	6	1	45	0	255	10	13	0	16	255	0
13000	0	1	1	277	5	277	1	60	6	1	7	0	255	10	1	0	16	255	0
13001	0	1	1	277	6	277	1	60	6	1	35	0	255	10	1	0	16	255	0
13002	0	2	2	277	7	277	1	142	6	1	17	0	255	10	13	0	16	255	0
13036	0	2	2	281	1	281	1	168	6	1	21	0	255	10	7	0	16	255	0
13037	0	2	2	281	2	281	1	168	6	1	49	0	255	10	7	0	16	255	0
13039	0	1	1	281	4	281	1	108	6	1	41	0	255	10	4	0	16	255	0
13040	0	1	1	281	5	281	1	108	6	1	13	0	255	10	4	0	16	255	0
13077	0	2	2	285	2	285	1	129	6	1	16	0	255	10	26	0	16	255	0
13079	0	1	1	285	4	285	1	115	6	1	14	0	255	10	0	0	16	255	0
13080	0	1	1	285	5	285	1	115	6	1	42	0	255	10	0	0	16	255	0
13080	0	2	2	285	5	285	1	129	6	1	44	0	255	10	26	0	16	255	0
13116	0	2	2	289	1	289	1	42	6	1	33	0	255	10	33	0	16	255	0
13118	0	1	1	289	3	289	1	23	6	1	30	0	255	10	38	0	16	255	0
13118	0	2	2	289	3	289	1	42	6	1	5	0	255	10	33	0	16	255	0
13120	0	3	3	289	5	289	1	151	6	1	46	0	255	10	36	0	16	255	0
13123	0	1	1	289	8	289	1	23	6	1	2	0	255	10	38	0	16	255	0
13123	0	3	3	289	8	289	1	151	6	1	18	0	255	10	36	0	16	255	0
13156	0	2	2	293	1	293	1	0	6	1	0	0	255	10	26	0	16	255	0
13157	0	1	1	293	2	293	1	145	6	1	18	0	255	10	8	0	16	255	0
13157	0	2	2	293	2	293	1	0	6	1	28	0	255	10	26	0	16	255	0
13159	0	3	3	293	4	293	1	150	6	1	46	0	255	10	36	0	16	255	0
13162	0	1	1	293	7	293	1	145	6	1	46	0	255	10	8	0	16	255	0
13162	0	3	3	293	7	293	1	150	6	1	18	0	255	10	36	0	16	255	0
13196	0	3	3	297	1	297	1	91	6	1	39	0	255	10	6	0	16	255	0
13197	0	2	2	297	2	297	1	25	6	1	3	0	255	10	20	0	16	255	0
13199	0	1	1	297	4	297	1	108	6	1	41	0	255	10	6	0	16	255	0
13199	0	3	3	297	4	297	1	91	6	1	11	0	255	10	6	0	16	255	0
13200	0	1	1	297	5	297	1	108	6	1	13	0	255	10	6	0	16	255	0
13201	0	2	2	297	6	297	1	25	6	1	31	0	255	10	20	0	16	255	0
13236	0	2	2	301	1	301	1	84	6	1	38	0	255	10	23	0	16	255	0
13238	0	3	3	301	3	301	1	135	6	1	44	0	255	10	22	0	16	255	0
13239	0	1	1	301	4	301	1	59	6	1	7	0	255	10	20	0	16	255	0
13240	0	1	1	301	5	301	1	59	6	1	35	0	255	10	20	0	16	255	0
13240	0	2	2	301	5	301	1	84	6	1	10	0	255	10	23	0	16	255	0
13243	0	3	3	301	8	301	1	135	6	1	16	0	255	10	22	0	16	255	0
13277	0	2	2	305	2	305	1	29	6	1	31	0	255	10	20	0	16	255	0
13279	0	3	3	305	4	305	1	101	6	1	40	0	255	10	27	0	16	255	0
13280	0	1	1	305	5	305	1	60	6	1	7	0	255	10	13	0	16	255	0
13281	0	1	1	305	6	305	1	60	6	1	35	0	255	10	13	0	16	255	0
13281	0	2	2	305	6	305	1	29	6	1	3	0	255	10	20	0	16	255	0
13281	0	3	3	305	6	305	1	101	6	1	12	0	255	10	27	0	16	255	0
13316	0	1	1	309	1	309	1	64	6	1	8	0	255	10	18	0	16	255	0
13316	0	3	3	309	1	309	1	152	6	1	19	0	255	10	28	0	16	255	0
13316	0	4	4	309	1	309	1	70	6	1	36	0	255	10	20	0	16	255	0
13318	0	1	1	309	3	309	1	64	6	1	36	0	255	10	18	0	16	255	0
13318	0	2	2	309	3	309	1	51	6	1	34	0	255	10	39	0	16	255	0
13319	0	2	2	309	4	309	1	51	6	1	6	0	255	10	39	0	16	255	0
13322	0	3	3	309	7	309	1	152	6	1	47	0	255	10	28	0	16	255	0
13322	0	4	4	309	7	309	1	70	6	1	8	0	255	10	20	0	16	255	0
13356	0	2	2	313	1	313	1	161	6	1	48	0	255	10	23	0	16	255	0
13357	0	2	2	313	2	313	1	161	6	1	20	0	255	10	23	0	16	255	0
13360	0	1	1	313	5	313	1	132	6	1	16	0	255	10	19	0	16	255	0
13363	0	1	1	313	8	313	1	132	6	1	44	0	255	10	19	0	16	255	0
13396	0	1	1	317	1	317	1	161	6	1	48	0	255	10	3	0	16	255	0
13397	0	1	1	317	2	317	1	161	6	1	20	0	255	10	3	0	16	255	0
13401	0	2	2	317	6	317	1	125	6	1	15	0	255	10	36	0	16	255	0
13403	0	2	2	317	8	317	1	125	6	1	43	0	255	10	36	0	16	255	0
13436	0	1	1	321	1	321	1	63	6	1	35	0	255	10	25	0	16	255	0
13436	0	2	2	321	1	321	1	128	6	1	16	0	255	10	27	0	16	255	0
13439	0	2	2	321	4	321	1	128	6	1	44	0	255	10	27	0	16	255	0
13443	0	1	1	321	8	321	1	63	6	1	7	0	255	10	25	0	16	255	0
13477	0	2	2	325	2	325	1	129	6	1	16	0	255	10	20	0	16	255	0
13480	0	1	1	325	5	325	1	4	6	1	0	0	255	10	37	0	16	255	0
13480	0	2	2	325	5	325	1	129	6	1	44	0	255	10	20	0	16	255	0
13481	0	1	1	325	6	325	1	4	6	1	28	0	255	10	37	0	16	255	0
13518	0	2	2	329	3	329	1	86	6	1	38	0	255	10	26	0	16	255	0
13520	0	1	1	329	5	329	1	165	6	1	48	0	255	10	22	0	16	255	0
13521	0	1	1	329	6	329	1	165	6	1	20	0	255	10	22	0	16	255	0
13522	0	2	2	329	7	329	1	86	6	1	10	0	255	10	26	0	16	255	0
13556	0	2	2	333	1	333	1	140	6	1	45	0	255	10	13	0	16	255	0
13557	0	1	1	333	2	333	1	92	6	1	39	0	255	10	9	0	16	255	0
13560	0	1	1	333	5	333	1	92	6	1	11	0	255	10	9	0	16	255	0
13560	0	2	2	333	5	333	1	140	6	1	17	0	255	10	13	0	16	255	0
13561	0	3	3	333	6	333	1	13	6	1	1	0	255	10	23	0	16	255	0
13563	0	3	3	333	8	333	1	13	6	1	29	0	255	10	23	0	16	255	0
13596	0	2	2	337	1	337	1	56	6	1	7	0	255	10	32	0	16	255	0
13597	0	2	2	337	2	337	1	56	6	1	35	0	255	10	32	0	16	255	0
13597	0	3	3	337	2	337	1	148	6	1	46	0	255	10	13	0	16	255	0
13600	0	3	3	337	5	337	1	148	6	1	18	0	255	10	13	0	16	255	0
13601	0	1	1	337	6	337	1	54	6	1	34	0	255	10	28	0	16	255	0
13602	0	1	1	337	7	337	1	54	6	1	6	0	255	10	28	0	16	255	0
13637	0	1	1	341	2	341	1	99	6	1	40	0	255	10	27	0	16	255	0
13639	0	1	1	341	4	341	1	99	6	1	12	0	255	10	27	0	16	255	0
13639	0	3	3	341	4	341	1	11	6	1	1	0	255	10	40	0	16	255	0
13640	0	2	2	341	5	341	1	95	6	1	39	0	255	10	31	0	16	255	0
13641	0	3	3	341	6	341	1	11	6	1	29	0	255	10	40	0	16	255	0
13643	0	2	2	341	8	341	1	95	6	1	11	0	255	10	31	0	16	255	0
13677	0	2	2	345	2	345	1	43	6	1	33	0	255	10	29	0	16	255	0
13678	0	3	3	345	3	345	1	23	6	1	30	0	255	10	11	0	16	255	0
13679	0	2	2	345	4	345	1	43	6	1	5	0	255	10	29	0	16	255	0
13681	0	1	1	345	6	345	1	117	6	1	14	0	255	10	23	0	16	255	0
13682	0	1	1	345	7	345	1	117	6	1	42	0	255	10	23	0	16	255	0
13683	0	3	3	345	8	345	1	23	6	1	2	0	255	10	11	0	16	255	0
13716	0	2	2	349	1	349	1	88	6	1	11	0	255	10	14	0	16	255	0
13717	0	4	4	349	2	349	1	145	6	1	18	0	255	10	0	0	16	255	0
13718	0	5	5	349	3	349	1	146	6	1	18	0	255	10	18	0	16	255	0
13720	0	1	1	349	5	349	1	95	6	1	39	0	255	10	2	0	16	255	0
13721	0	2	2	349	6	349	1	88	6	1	39	0	255	10	14	0	16	255	0
13722	0	4	4	349	7	349	1	145	6	1	46	0	255	10	0	0	16	255	0
13723	0	1	1	349	8	349	1	95	6	1	11	0	255	10	2	0	16	255	0
13723	0	5	5	349	8	349	1	146	6	1	46	0	255	10	18	0	16	255	0
13757	0	1	1	353	2	353	1	36	6	1	32	0	255	10	8	0	16	255	0
13760	0	1	1	353	5	353	1	36	6	1	4	0	255	10	8	0	16	255	0
13762	0	2	2	353	7	353	1	111	6	1	41	0	255	10	0	0	16	255	0
13763	0	2	2	353	8	353	1	111	6	1	13	0	255	10	0	0	16	255	0
13798	0	1	1	357	3	357	1	23	6	1	30	0	255	10	11	0	16	255	0
13799	0	2	2	357	4	357	1	38	6	1	32	0	255	10	22	0	16	255	0
13802	0	2	2	357	7	357	1	38	6	1	4	0	255	10	22	0	16	255	0
13803	0	1	1	357	8	357	1	23	6	1	2	0	255	10	11	0	16	255	0
13836	0	1	1	361	1	361	1	16	6	1	2	0	255	10	28	0	16	255	0
13836	0	5	5	361	1	361	1	56	6	1	7	0	255	10	30	0	16	255	0
13837	0	5	5	361	2	361	1	56	6	1	35	0	255	10	30	0	16	255	0
13838	0	2	2	361	3	361	1	107	6	1	41	0	255	10	26	0	16	255	0
13839	0	1	1	361	4	361	1	16	6	1	30	0	255	10	28	0	16	255	0
13839	0	2	2	361	4	361	1	107	6	1	13	0	255	10	26	0	16	255	0
13877	0	1	1	365	2	365	1	78	6	1	37	0	255	10	21	0	16	255	0
13878	0	2	2	365	3	365	1	107	6	1	41	0	255	10	22	0	16	255	0
13879	0	2	2	365	4	365	1	107	6	1	13	0	255	10	22	0	16	255	0
13882	0	1	1	365	7	365	1	78	6	1	9	0	255	10	21	0	16	255	0
13916	0	1	1	369	1	369	1	48	6	1	6	0	255	10	1	0	16	255	0
13916	0	2	2	369	1	369	1	48	6	1	6	0	255	10	19	0	16	255	0
13923	0	1	1	369	8	369	1	48	6	1	34	0	255	10	1	0	16	255	0
13923	0	2	2	369	8	369	1	48	6	1	34	0	255	10	19	0	16	255	0
13956	0	3	3	373	1	373	1	119	6	1	42	0	255	10	32	0	16	255	0
13958	0	2	2	373	3	373	1	163	6	1	48	0	255	10	5	0	16	255	0
13959	0	2	2	373	4	373	1	163	6	1	20	0	255	10	5	0	16	255	0
13960	0	1	1	373	5	373	1	124	6	1	15	0	255	10	10	0	16	255	0
13962	0	1	1	373	7	373	1	124	6	1	43	0	255	10	10	0	16	255	0
13963	0	3	3	373	8	373	1	119	6	1	14	0	255	10	32	0	16	255	0
13997	0	3	3	377	2	377	1	29	6	1	31	0	255	10	25	0	16	255	0
13999	0	4	4	377	4	377	1	27	6	1	3	0	255	10	30	0	16	255	0
13999	0	5	5	377	4	377	1	67	6	1	8	0	255	10	24	0	16	255	0
14000	0	1	1	377	5	377	1	165	6	1	48	0	255	10	37	0	16	255	0
14001	0	1	1	377	6	377	1	165	6	1	20	0	255	10	37	0	16	255	0
14001	0	2	2	377	6	377	1	69	6	1	8	0	255	10	32	0	16	255	0
14001	0	3	3	377	6	377	1	29	6	1	3	0	255	10	25	0	16	255	0
14001	0	5	5	377	6	377	1	67	6	1	36	0	255	10	24	0	16	255	0
14003	0	2	2	377	8	377	1	69	6	1	36	0	255	10	32	0	16	255	0
14003	0	4	4	377	8	377	1	27	6	1	31	0	255	10	30	0	16	255	0
14039	0	1	1	381	4	381	1	164	6	1	48	0	255	10	39	0	16	255	0
14039	0	2	2	381	4	381	1	87	6	1	38	0	255	10	20	0	16	255	0
14040	0	1	1	381	5	381	1	164	6	1	20	0	255	10	39	0	16	255	0
14043	0	2	2	381	8	381	1	87	6	1	10	0	255	10	20	0	16	255	0
14076	0	1	1	385	1	385	1	49	6	1	34	0	255	10	20	0	16	255	0
14077	0	1	1	385	2	385	1	49	6	1	6	0	255	10	20	0	16	255	0
14077	0	2	2	385	2	385	1	113	6	1	14	0	255	10	2	0	16	255	0
14078	0	2	2	385	3	385	1	113	6	1	42	0	255	10	2	0	16	255	0
14117	0	1	1	389	2	389	1	41	6	1	5	0	255	10	36	0	16	255	0
14121	0	2	2	389	6	389	1	166	6	1	48	0	255	10	1	0	16	255	0
14122	0	2	2	389	7	389	1	166	6	1	20	0	255	10	1	0	16	255	0
14123	0	1	1	389	8	389	1	41	6	1	33	0	255	10	36	0	16	255	0
14156	0	1	1	393	1	393	1	104	6	1	13	0	255	10	40	0	16	255	0
14158	0	2	2	393	3	393	1	23	6	1	30	0	255	10	17	0	16	255	0
14163	0	1	1	393	8	393	1	104	6	1	41	0	255	10	40	0	16	255	0
14163	0	2	2	393	8	393	1	23	6	1	2	0	255	10	17	0	16	255	0
14198	0	1	1	397	3	397	1	82	6	1	10	0	255	10	31	0	16	255	0
14198	0	3	3	397	3	397	1	100	6	1	40	0	255	10	27	0	16	255	0
14200	0	3	3	397	5	397	1	100	6	1	12	0	255	10	27	0	16	255	0
14202	0	1	1	397	7	397	1	82	6	1	38	0	255	10	31	0	16	255	0
14202	0	2	2	397	7	397	1	118	6	1	14	0	255	10	8	0	16	255	0
14203	0	2	2	397	8	397	1	118	6	1	42	0	255	10	8	0	16	255	0
14236	0	2	2	401	1	401	1	32	6	1	4	0	255	10	16	0	16	255	0
14236	0	3	3	401	1	401	1	88	6	1	11	0	255	10	24	0	16	255	0
14238	0	1	1	401	3	401	1	51	6	1	34	0	255	10	32	0	16	255	0
14239	0	1	1	401	4	401	1	51	6	1	6	0	255	10	32	0	16	255	0
14241	0	2	2	401	6	401	1	32	6	1	32	0	255	10	16	0	16	255	0
14241	0	3	3	401	6	401	1	88	6	1	39	0	255	10	24	0	16	255	0
14276	0	2	2	405	1	405	1	7	6	1	28	0	255	10	33	0	16	255	0
14277	0	3	3	405	2	405	1	99	6	1	40	0	255	10	34	0	16	255	0
14279	0	3	3	405	4	405	1	99	6	1	12	0	255	10	34	0	16	255	0
14281	0	1	1	405	6	405	1	159	6	1	47	0	255	10	15	0	16	255	0
14283	0	1	1	405	8	405	1	159	6	1	19	0	255	10	15	0	16	255	0
14283	0	2	2	405	8	405	1	7	6	1	0	0	255	10	33	0	16	255	0
14317	0	3	3	409	2	409	1	71	6	1	36	0	255	10	31	0	16	255	0
14318	0	2	2	409	3	409	1	130	6	1	16	0	255	10	5	0	16	255	0
14321	0	2	2	409	6	409	1	130	6	1	44	0	255	10	5	0	16	255	0
14322	0	1	1	409	7	409	1	167	6	1	48	0	255	10	19	0	16	255	0
14323	0	1	1	409	8	409	1	167	6	1	20	0	255	10	19	0	16	255	0
14323	0	3	3	409	8	409	1	71	6	1	8	0	255	10	31	0	16	255	0
14357	0	1	1	413	2	413	1	17	6	1	2	0	255	10	24	0	16	255	0
14357	0	3	3	413	2	413	1	106	6	1	41	0	255	10	19	0	16	255	0
14358	0	2	2	413	3	413	1	90	6	1	11	0	255	10	28	0	16	255	0
14358	0	3	3	413	3	413	1	106	6	1	13	0	255	10	19	0	16	255	0
14360	0	1	1	413	5	413	1	17	6	1	30	0	255	10	24	0	16	255	0
14363	0	2	2	413	8	413	1	90	6	1	39	0	255	10	28	0	16	255	0
14398	0	3	3	417	3	417	1	58	6	1	7	0	255	10	32	0	16	255	0
14399	0	3	3	417	4	417	1	58	6	1	35	0	255	10	32	0	16	255	0
14400	0	1	1	417	5	417	1	46	6	1	33	0	255	10	30	0	16	255	0
14400	0	2	2	417	5	417	1	95	6	1	39	0	255	10	18	0	16	255	0
14402	0	1	1	417	7	417	1	46	6	1	5	0	255	10	30	0	16	255	0
14403	0	2	2	417	8	417	1	95	6	1	11	0	255	10	18	0	16	255	0
14436	0	3	3	421	1	421	1	70	6	1	36	0	255	10	16	0	16	255	0
14437	0	1	1	421	2	421	1	41	6	1	5	0	255	10	2	0	16	255	0
14439	0	2	2	421	4	421	1	3	6	1	0	0	255	10	2	0	16	255	0
14440	0	2	2	421	5	421	1	3	6	1	28	0	255	10	2	0	16	255	0
14442	0	3	3	421	7	421	1	70	6	1	8	0	255	10	16	0	16	255	0
14443	0	1	1	421	8	421	1	41	6	1	33	0	255	10	2	0	16	255	0
14477	0	1	1	425	2	425	1	121	6	1	15	0	255	10	31	0	16	255	0
14477	0	3	3	425	2	425	1	153	6	1	19	0	255	10	14	0	16	255	0
14478	0	2	2	425	3	425	1	26	6	1	3	0	255	10	26	0	16	255	0
14479	0	1	1	425	4	425	1	121	6	1	43	0	255	10	31	0	16	255	0
14481	0	5	5	425	6	425	1	69	6	1	8	0	255	10	6	0	16	255	0
14482	0	2	2	425	7	425	1	26	6	1	31	0	255	10	26	0	16	255	0
14483	0	3	3	425	8	425	1	153	6	1	47	0	255	10	14	0	16	255	0
14483	0	5	5	425	8	425	1	69	6	1	36	0	255	10	6	0	16	255	0
14518	0	1	1	429	3	429	1	156	6	1	47	0	255	10	30	0	16	255	0
14520	0	1	1	429	5	429	1	156	6	1	19	0	255	10	30	0	16	255	0
14520	0	2	2	429	5	429	1	165	6	1	48	0	255	10	38	0	16	255	0
14521	0	2	2	429	6	429	1	165	6	1	20	0	255	10	38	0	16	255	0
14559	0	2	2	433	4	433	1	11	6	1	1	0	255	10	35	0	16	255	0
14561	0	2	2	433	6	433	1	11	6	1	29	0	255	10	35	0	16	255	0
14562	0	1	1	433	7	433	1	118	6	1	14	0	255	10	33	0	16	255	0
14563	0	1	1	433	8	433	1	118	6	1	42	0	255	10	33	0	16	255	0
14596	0	1	1	437	1	437	1	112	6	1	14	0	255	10	12	0	16	255	0
14597	0	1	1	437	2	437	1	112	6	1	42	0	255	10	12	0	16	255	0
14597	0	4	4	437	2	437	1	1	6	1	0	0	255	10	24	0	16	255	0
14598	0	2	2	437	3	437	1	146	6	1	18	0	255	10	10	0	16	255	0
14598	0	4	4	437	3	437	1	1	6	1	28	0	255	10	24	0	16	255	0
14599	0	5	5	437	4	437	1	143	6	1	45	0	255	10	18	0	16	255	0
14603	0	2	2	437	8	437	1	146	6	1	46	0	255	10	10	0	16	255	0
14603	0	5	5	437	8	437	1	143	6	1	17	0	255	10	18	0	16	255	0
14636	0	2	2	441	1	441	1	72	6	1	9	0	255	10	29	0	16	255	0
14639	0	2	2	441	4	441	1	72	6	1	37	0	255	10	29	0	16	255	0
14640	0	1	1	441	5	441	1	12	6	1	1	0	255	10	19	0	16	255	0
14642	0	1	1	441	7	441	1	12	6	1	29	0	255	10	19	0	16	255	0
14680	0	1	1	445	5	445	1	95	6	1	39	0	255	10	1	0	16	255	0
14682	0	2	2	445	7	445	1	174	6	1	21	0	255	10	19	0	16	255	0
14683	0	1	1	445	8	445	1	95	6	1	11	0	255	10	1	0	16	255	0
14683	0	2	2	445	8	445	1	174	6	1	49	0	255	10	19	0	16	255	0
14718	0	1	1	449	3	449	1	107	6	1	41	0	255	10	24	0	16	255	0
14718	0	2	2	449	3	449	1	107	6	1	41	0	255	10	3	0	16	255	0
14719	0	1	1	449	4	449	1	107	6	1	13	0	255	10	24	0	16	255	0
14719	0	2	2	449	4	449	1	107	6	1	13	0	255	10	3	0	16	255	0
14757	0	1	1	453	2	453	1	92	6	1	39	0	255	10	30	0	16	255	0
14757	0	2	2	453	2	453	1	141	6	1	45	0	255	10	20	0	16	255	0
14760	0	1	1	453	5	453	1	92	6	1	11	0	255	10	30	0	16	255	0
14761	0	2	2	453	6	453	1	141	6	1	17	0	255	10	20	0	16	255	0
14799	0	1	1	457	4	457	1	123	6	1	15	0	255	10	1	0	16	255	0
14800	0	2	2	457	5	457	1	20	6	1	2	0	255	10	23	0	16	255	0
14801	0	1	1	457	6	457	1	123	6	1	43	0	255	10	1	0	16	255	0
14802	0	3	3	457	7	457	1	118	6	1	14	0	255	10	16	0	16	255	0
14803	0	2	2	457	8	457	1	20	6	1	30	0	255	10	23	0	16	255	0
14803	0	3	3	457	8	457	1	118	6	1	42	0	255	10	16	0	16	255	0
14837	0	2	2	461	2	461	1	113	6	1	14	0	255	10	17	0	16	255	0
14838	0	2	2	461	3	461	1	113	6	1	42	0	255	10	17	0	16	255	0
14839	0	1	1	461	4	461	1	75	6	1	9	0	255	10	22	0	16	255	0
14841	0	3	3	461	6	461	1	125	6	1	15	0	255	10	4	0	16	255	0
14842	0	1	1	461	7	461	1	75	6	1	37	0	255	10	22	0	16	255	0
14843	0	3	3	461	8	461	1	125	6	1	43	0	255	10	4	0	16	255	0
14876	0	1	1	465	1	465	1	40	6	1	5	0	255	10	1	0	16	255	0
14878	0	2	2	465	3	465	1	86	6	1	38	0	255	10	3	0	16	255	0
14880	0	3	3	465	5	465	1	53	6	1	34	0	255	10	12	0	16	255	0
14881	0	3	3	465	6	465	1	53	6	1	6	0	255	10	12	0	16	255	0
14882	0	1	1	465	7	465	1	40	6	1	33	0	255	10	1	0	16	255	0
14882	0	2	2	465	7	465	1	86	6	1	10	0	255	10	3	0	16	255	0
14916	0	1	1	469	1	469	1	24	6	1	3	0	255	10	5	0	16	255	0
14920	0	1	1	469	5	469	1	24	6	1	31	0	255	10	5	0	16	255	0
14920	0	2	2	469	5	469	1	60	6	1	7	0	255	10	10	0	16	255	0
14921	0	2	2	469	6	469	1	60	6	1	35	0	255	10	10	0	16	255	0
14922	0	3	3	469	7	469	1	6	6	1	0	0	255	10	35	0	16	255	0
14923	0	3	3	469	8	469	1	6	6	1	28	0	255	10	35	0	16	255	0
14956	0	2	2	473	1	473	1	56	6	1	7	0	255	10	36	0	16	255	0
14957	0	1	1	473	2	473	1	33	6	1	4	0	255	10	39	0	16	255	0
14957	0	2	2	473	2	473	1	56	6	1	35	0	255	10	36	0	16	255	0
14958	0	3	3	473	3	473	1	18	6	1	2	0	255	10	3	0	16	255	0
14961	0	3	3	473	6	473	1	18	6	1	30	0	255	10	3	0	16	255	0
14962	0	1	1	473	7	473	1	33	6	1	32	0	255	10	39	0	16	255	0
14999	0	1	1	477	4	477	1	139	6	1	17	0	255	10	35	0	16	255	0
14999	0	2	2	477	4	477	1	87	6	1	38	0	255	10	1	0	16	255	0
14999	0	3	3	477	4	477	1	94	6	1	39	0	255	10	31	0	16	255	0
15001	0	4	4	477	6	477	1	117	6	1	14	0	255	10	26	0	16	255	0
15002	0	3	3	477	7	477	1	94	6	1	11	0	255	10	31	0	16	255	0
15002	0	4	4	477	7	477	1	117	6	1	42	0	255	10	26	0	16	255	0
15003	0	1	1	477	8	477	1	139	6	1	45	0	255	10	35	0	16	255	0
15003	0	2	2	477	8	477	1	87	6	1	10	0	255	10	1	0	16	255	0
15037	0	2	2	481	2	481	1	29	6	1	31	0	255	10	32	0	16	255	0
15038	0	1	1	481	3	481	1	26	6	1	3	0	255	10	13	0	16	255	0
15041	0	2	2	481	6	481	1	29	6	1	3	0	255	10	32	0	16	255	0
15042	0	1	1	481	7	481	1	26	6	1	31	0	255	10	13	0	16	255	0
15076	0	1	1	485	1	485	1	42	6	1	33	0	255	10	1	0	16	255	0
15076	0	5	5	485	1	485	1	8	6	1	1	0	255	10	19	0	16	255	0
15078	0	1	1	485	3	485	1	42	6	1	5	0	255	10	1	0	16	255	0
15078	0	4	4	485	3	485	1	37	6	1	32	0	255	10	31	0	16	255	0
15078	0	5	5	485	3	485	1	8	6	1	29	0	255	10	19	0	16	255	0
15079	0	2	2	485	4	485	1	143	6	1	45	0	255	10	3	0	16	255	0
15081	0	4	4	485	6	485	1	37	6	1	4	0	255	10	31	0	16	255	0
15083	0	2	2	485	8	485	1	143	6	1	17	0	255	10	3	0	16	255	0
15116	0	2	2	489	1	489	1	80	6	1	10	0	255	10	38	0	16	255	0
15119	0	1	1	489	4	489	1	115	6	1	14	0	255	10	38	0	16	255	0
15120	0	1	1	489	5	489	1	115	6	1	42	0	255	10	38	0	16	255	0
15120	0	2	2	489	5	489	1	80	6	1	38	0	255	10	38	0	16	255	0
15157	0	2	2	493	2	493	1	65	6	1	8	0	255	10	24	0	16	255	0
15159	0	2	2	493	4	493	1	65	6	1	36	0	255	10	24	0	16	255	0
15161	0	1	1	493	6	493	1	125	6	1	15	0	255	10	22	0	16	255	0
15163	0	1	1	493	8	493	1	125	6	1	43	0	255	10	22	0	16	255	0
15198	0	2	2	497	3	497	1	10	6	1	1	0	255	10	27	0	16	255	0
15200	0	1	1	497	5	497	1	76	6	1	9	0	255	10	21	0	16	255	0
15200	0	2	2	497	5	497	1	10	6	1	29	0	255	10	27	0	16	255	0
15201	0	3	3	497	6	497	1	103	6	1	40	0	255	10	6	0	16	255	0
15203	0	1	1	497	8	497	1	76	6	1	37	0	255	10	21	0	16	255	0
15203	0	3	3	497	8	497	1	103	6	1	12	0	255	10	6	0	16	255	0
15236	0	2	2	501	1	501	1	96	6	1	12	0	255	10	24	0	16	255	0
15236	0	3	3	501	1	501	1	56	6	1	7	0	255	10	37	0	16	255	0
15237	0	3	3	501	2	501	1	56	6	1	35	0	255	10	37	0	16	255	0
15240	0	1	1	501	5	501	1	102	6	1	40	0	255	10	37	0	16	255	0
15242	0	1	1	501	7	501	1	102	6	1	12	0	255	10	37	0	16	255	0
15242	0	2	2	501	7	501	1	96	6	1	40	0	255	10	24	0	16	255	0
15277	0	1	1	505	2	505	1	17	6	1	2	0	255	10	11	0	16	255	0
15277	0	2	2	505	2	505	1	9	6	1	1	0	255	10	18	0	16	255	0
15279	0	2	2	505	4	505	1	9	6	1	29	0	255	10	18	0	16	255	0
15280	0	1	1	505	5	505	1	17	6	1	30	0	255	10	11	0	16	255	0
15280	0	3	3	505	5	505	1	151	6	1	46	0	255	10	24	0	16	255	0
15283	0	3	3	505	8	505	1	151	6	1	18	0	255	10	24	0	16	255	0
15316	0	1	1	509	1	509	1	80	6	1	10	0	255	10	0	0	16	255	0
15316	0	3	3	509	1	509	1	88	6	1	11	0	255	10	23	0	16	255	0
15317	0	2	2	509	2	509	1	9	6	1	1	0	255	10	33	0	16	255	0
15319	0	2	2	509	4	509	1	9	6	1	29	0	255	10	33	0	16	255	0
15320	0	1	1	509	5	509	1	80	6	1	38	0	255	10	0	0	16	255	0
15321	0	3	3	509	6	509	1	88	6	1	39	0	255	10	23	0	16	255	0
15356	0	1	1	513	1	513	1	21	6	1	30	0	255	10	31	0	16	255	0
15356	0	2	2	513	1	513	1	105	6	1	41	0	255	10	9	0	16	255	0
15356	0	4	4	513	1	513	1	96	6	1	12	0	255	10	6	0	16	255	0
15356	0	5	5	513	1	513	1	21	6	1	30	0	255	10	27	0	16	255	0
15357	0	2	2	513	2	513	1	105	6	1	13	0	255	10	9	0	16	255	0
15361	0	1	1	513	6	513	1	21	6	1	2	0	255	10	31	0	16	255	0
15361	0	5	5	513	6	513	1	21	6	1	2	0	255	10	27	0	16	255	0
15362	0	4	4	513	7	513	1	96	6	1	40	0	255	10	6	0	16	255	0
15396	0	1	1	517	1	517	1	16	6	1	2	0	255	10	4	0	16	255	0
15397	0	2	2	517	2	517	1	50	6	1	34	0	255	10	7	0	16	255	0
15398	0	2	2	517	3	517	1	50	6	1	6	0	255	10	7	0	16	255	0
15399	0	1	1	517	4	517	1	16	6	1	30	0	255	10	4	0	16	255	0
15437	0	2	2	521	2	521	1	81	6	1	10	0	255	10	23	0	16	255	0
15438	0	1	1	521	3	521	1	90	6	1	11	0	255	10	16	0	16	255	0
